Simulation started: 14:50:07.959749300
Task number: 1000
Queue number: 20
Time limit: 200
Tasks:
Task{ID=242, arrivalTime=10, serviceTime=8}
TASK END: Task{ID=620, arrivalTime=54, serviceTime=7} at queue: 16 at time: 14:52:45.721847400
TASK START: Task{ID=855, arrivalTime=56, serviceTime=5} at queue: 16 at time: 14:52:45.721847400
TASK END: Task{ID=359, arrivalTime=55, serviceTime=4} at queue: 12 at time: 14:52:45.737393100
TASK START: Task{ID=579, arrivalTime=56, serviceTime=7} at queue: 12 at time: 14:52:45.737393100
Time = 156
TASK END: Task{ID=933, arrivalTime=55, serviceTime=4} at queue: 4 at time: 14:52:46.711841100
TASK END: Task{ID=820, arrivalTime=54, serviceTime=7} at queue: 14 at time: 14:52:46.711841100
TASK START: Task{ID=95, arrivalTime=57, serviceTime=6} at queue: 4 at time: 14:52:46.711841100
TASK START: Task{ID=896, arrivalTime=56, serviceTime=6} at queue: 14 at time: 14:52:46.711841100
TASK END: Task{ID=333, arrivalTime=56, serviceTime=3} at queue: 10 at time: 14:52:46.726827900
TASK START: Task{ID=263, arrivalTime=57, serviceTime=6} at queue: 10 at time: 14:52:46.726827900
TASK END: Task{ID=90, arrivalTime=56, serviceTime=3} at queue: 9 at time: 14:52:46.742381700
TASK START: Task{ID=181, arrivalTime=57, serviceTime=5} at queue: 9 at time: 14:52:46.742381700
TASK END: Task{ID=973, arrivalTime=54, serviceTime=7} at queue: 19 at time: 14:52:46.758327900
TASK START: Task{ID=971, arrivalTime=56, serviceTime=4} at queue: 19 at time: 14:52:46.758327900
TASK END: Task{ID=63, arrivalTime=55, serviceTime=6} at queue: 5 at time: 14:52:46.774282100
Time = 157
TASK START: Task{ID=119, arrivalTime=57, serviceTime=5} at queue: 5 at time: 14:52:46.774282100
TASK END: Task{ID=804, arrivalTime=54, serviceTime=8} at queue: 11 at time: 14:52:47.736815600
TASK START: Task{ID=373, arrivalTime=57, serviceTime=7} at queue: 11 at time: 14:52:47.736815600
TASK END: Task{ID=377, arrivalTime=56, serviceTime=3} at queue: 15 at time: 14:52:47.752761800
TASK START: Task{ID=443, arrivalTime=57, serviceTime=8} at queue: 15 at time: 14:52:47.752761800
Time = 158
TASK END: Task{ID=14, arrivalTime=55, serviceTime=8} at queue: 2 at time: 14:52:48.700466800
TASK START: Task{ID=526, arrivalTime=57, serviceTime=3} at queue: 2 at time: 14:52:48.700466800
Time = 159
TASK END: Task{ID=636, arrivalTime=55, serviceTime=7} at queue: 0 at time: 14:52:48.810736300
TASK START: Task{ID=489, arrivalTime=57, serviceTime=6} at queue: 0 at time: 14:52:48.810736300
TASK END: Task{ID=67, arrivalTime=56, serviceTime=5} at queue: 7 at time: 14:52:48.826733900
TASK START: Task{ID=562, arrivalTime=57, serviceTime=7} at queue: 7 at time: 14:52:48.826733900
TASK END: Task{ID=508, arrivalTime=55, serviceTime=8} at queue: 17 at time: 14:52:49.724503100
TASK START: Task{ID=593, arrivalTime=57, serviceTime=3} at queue: 17 at time: 14:52:49.724503100
TASK END: Task{ID=860, arrivalTime=56, serviceTime=4} at queue: 18 at time: 14:52:49.740042600
TASK START: Task{ID=608, arrivalTime=57, serviceTime=8} at queue: 18 at time: 14:52:49.740042600
Time = 160
TASK END: Task{ID=48, arrivalTime=56, serviceTime=6} at queue: 6 at time: 14:52:49.803834
TASK START: Task{ID=667, arrivalTime=57, serviceTime=5} at queue: 6 at time: 14:52:49.803834
TASK END: Task{ID=536, arrivalTime=56, serviceTime=5} at queue: 3 at time: 14:52:49.834688700
TASK START: Task{ID=660, arrivalTime=57, serviceTime=5} at queue: 3 at time: 14:52:49.834688700
TASK END: Task{ID=893, arrivalTime=56, serviceTime=5} at queue: 8 at time: 14:52:50.732458
TASK START: Task{ID=952, arrivalTime=57, serviceTime=8} at queue: 8 at time: 14:52:50.732458
TASK END: Task{ID=855, arrivalTime=56, serviceTime=5} at queue: 16 at time: 14:52:50.763998300
TASK START: Task{ID=680, arrivalTime=57, serviceTime=5} at queue: 16 at time: 14:52:50.763998300
TASK END: Task{ID=813, arrivalTime=55, serviceTime=8} at queue: 1 at time: 14:52:50.794891500
TASK START: Task{ID=843, arrivalTime=57, serviceTime=5} at queue: 1 at time: 14:52:50.794891500
TASK END: Task{ID=971, arrivalTime=56, serviceTime=4} at queue: 19 at time: 14:52:50.794891500
TASK START: Task{ID=821, arrivalTime=57, serviceTime=4} at queue: 19 at time: 14:52:50.794891500
Time = 161
TASK END: Task{ID=526, arrivalTime=57, serviceTime=3} at queue: 2 at time: 14:52:51.728596
TASK START: Task{ID=2, arrivalTime=58, serviceTime=6} at queue: 2 at time: 14:52:51.728596
TASK END: Task{ID=181, arrivalTime=57, serviceTime=5} at queue: 9 at time: 14:52:51.791105200
TASK START: Task{ID=314, arrivalTime=58, serviceTime=5} at queue: 9 at time: 14:52:51.791105200
TASK END: Task{ID=119, arrivalTime=57, serviceTime=5} at queue: 5 at time: 14:52:51.822997300
Time = 162
TASK START: Task{ID=264, arrivalTime=58, serviceTime=7} at queue: 5 at time: 14:52:51.822997300
TASK END: Task{ID=593, arrivalTime=57, serviceTime=3} at queue: 17 at time: 14:52:52.749313300
TASK START: Task{ID=504, arrivalTime=58, serviceTime=5} at queue: 17 at time: 14:52:52.749313300
TASK END: Task{ID=896, arrivalTime=56, serviceTime=6} at queue: 14 at time: 14:52:52.765268600
TASK START: Task{ID=436, arrivalTime=58, serviceTime=8} at queue: 14 at time: 14:52:52.765268600
TASK END: Task{ID=353, arrivalTime=56, serviceTime=8} at queue: 13 at time: 14:52:52.765268600
TASK START: Task{ID=409, arrivalTime=58, serviceTime=6} at queue: 13 at time: 14:52:52.765268600
TASK END: Task{ID=95, arrivalTime=57, serviceTime=6} at queue: 4 at time: 14:52:52.765268600
TASK START: Task{ID=540, arrivalTime=58, serviceTime=6} at queue: 4 at time: 14:52:52.765268600
TASK END: Task{ID=263, arrivalTime=57, serviceTime=6} at queue: 10 at time: 14:52:52.781210800
TASK START: Task{ID=684, arrivalTime=58, serviceTime=3} at queue: 10 at time: 14:52:52.781210800
TASK END: Task{ID=579, arrivalTime=56, serviceTime=7} at queue: 12 at time: 14:52:52.797157
TASK START: Task{ID=358, arrivalTime=58, serviceTime=6} at queue: 12 at time: 14:52:52.797157
Time = 163
Time = 164
TASK END: Task{ID=373, arrivalTime=57, serviceTime=7} at queue: 11 at time: 14:52:54.804299100
TASK START: Task{ID=784, arrivalTime=58, serviceTime=8} at queue: 11 at time: 14:52:54.804299100
TASK END: Task{ID=821, arrivalTime=57, serviceTime=4} at queue: 19 at time: 14:52:54.836197500
TASK START: Task{ID=800, arrivalTime=58, serviceTime=5} at queue: 19 at time: 14:52:54.836197500
TASK END: Task{ID=667, arrivalTime=57, serviceTime=5} at queue: 6 at time: 14:52:54.852213400
TASK START: Task{ID=117, arrivalTime=59, serviceTime=7} at queue: 6 at time: 14:52:54.852213400
Time = 165
TASK END: Task{ID=489, arrivalTime=57, serviceTime=6} at queue: 0 at time: 14:52:54.867768500
TASK START: Task{ID=818, arrivalTime=58, serviceTime=3} at queue: 0 at time: 14:52:54.867768500
TASK END: Task{ID=660, arrivalTime=57, serviceTime=5} at queue: 3 at time: 14:52:54.883715700
TASK START: Task{ID=858, arrivalTime=58, serviceTime=5} at queue: 3 at time: 14:52:54.883715700
TASK END: Task{ID=680, arrivalTime=57, serviceTime=5} at queue: 16 at time: 14:52:55.816389200
TASK END: Task{ID=684, arrivalTime=58, serviceTime=3} at queue: 10 at time: 14:52:55.816389200
TASK START: Task{ID=586, arrivalTime=59, serviceTime=5} at queue: 16 at time: 14:52:55.816389200
TASK START: Task{ID=693, arrivalTime=59, serviceTime=7} at queue: 10 at time: 14:52:55.816389200
TASK END: Task{ID=443, arrivalTime=57, serviceTime=8} at queue: 15 at time: 14:52:55.832340600
TASK START: Task{ID=392, arrivalTime=59, serviceTime=3} at queue: 15 at time: 14:52:55.832340600
TASK END: Task{ID=843, arrivalTime=57, serviceTime=5} at queue: 1 at time: 14:52:55.848336100
TASK START: Task{ID=604, arrivalTime=59, serviceTime=7} at queue: 1 at time: 14:52:55.848336100
Time = 166
TASK END: Task{ID=562, arrivalTime=57, serviceTime=7} at queue: 7 at time: 14:52:55.895777200
TASK START: Task{ID=635, arrivalTime=59, serviceTime=8} at queue: 7 at time: 14:52:55.895777200
TASK END: Task{ID=314, arrivalTime=58, serviceTime=5} at queue: 9 at time: 14:52:56.842467100
TASK START: Task{ID=741, arrivalTime=59, serviceTime=6} at queue: 9 at time: 14:52:56.842467100
Time = 167
TASK END: Task{ID=2, arrivalTime=58, serviceTime=6} at queue: 2 at time: 14:52:57.789682400
TASK START: Task{ID=15, arrivalTime=60, serviceTime=7} at queue: 2 at time: 14:52:57.789682400
TASK END: Task{ID=504, arrivalTime=58, serviceTime=5} at queue: 17 at time: 14:52:57.805629400
TASK START: Task{ID=856, arrivalTime=59, serviceTime=4} at queue: 17 at time: 14:52:57.805629400
TASK END: Task{ID=608, arrivalTime=57, serviceTime=8} at queue: 18 at time: 14:52:57.821577700
TASK START: Task{ID=956, arrivalTime=59, serviceTime=3} at queue: 18 at time: 14:52:57.821577700
Time = 168
TASK END: Task{ID=818, arrivalTime=58, serviceTime=3} at queue: 0 at time: 14:52:57.900945900
TASK START: Task{ID=987, arrivalTime=59, serviceTime=6} at queue: 0 at time: 14:52:57.900945900
TASK END: Task{ID=952, arrivalTime=57, serviceTime=8} at queue: 8 at time: 14:52:58.816659500
TASK START: Task{ID=564, arrivalTime=60, serviceTime=5} at queue: 8 at time: 14:52:58.816659500
TASK END: Task{ID=540, arrivalTime=58, serviceTime=6} at queue: 4 at time: 14:52:58.832602400
TASK START: Task{ID=491, arrivalTime=60, serviceTime=7} at queue: 4 at time: 14:52:58.832602400
TASK END: Task{ID=409, arrivalTime=58, serviceTime=6} at queue: 13 at time: 14:52:58.832602400
TASK START: Task{ID=287, arrivalTime=60, serviceTime=4} at queue: 13 at time: 14:52:58.832602400
TASK END: Task{ID=392, arrivalTime=59, serviceTime=3} at queue: 15 at time: 14:52:58.864542200
TASK END: Task{ID=358, arrivalTime=58, serviceTime=6} at queue: 12 at time: 14:52:58.864542200
TASK START: Task{ID=325, arrivalTime=60, serviceTime=7} at queue: 15 at time: 14:52:58.864542200
TASK START: Task{ID=249, arrivalTime=60, serviceTime=4} at queue: 12 at time: 14:52:58.864542200
Time = 169
TASK END: Task{ID=264, arrivalTime=58, serviceTime=7} at queue: 5 at time: 14:52:58.896035500
TASK START: Task{ID=521, arrivalTime=60, serviceTime=7} at queue: 5 at time: 14:52:58.896035500
TASK END: Task{ID=800, arrivalTime=58, serviceTime=5} at queue: 19 at time: 14:52:59.889054200
TASK START: Task{ID=899, arrivalTime=60, serviceTime=5} at queue: 19 at time: 14:52:59.889054200
Time = 170
TASK END: Task{ID=858, arrivalTime=58, serviceTime=5} at queue: 3 at time: 14:52:59.936888500
TASK START: Task{ID=4, arrivalTime=61, serviceTime=3} at queue: 3 at time: 14:52:59.936888500
TASK END: Task{ID=956, arrivalTime=59, serviceTime=3} at queue: 18 at time: 14:53:00.851593300
TASK END: Task{ID=436, arrivalTime=58, serviceTime=8} at queue: 14 at time: 14:53:00.851593300
TASK START: Task{ID=281, arrivalTime=61, serviceTime=4} at queue: 18 at time: 14:53:00.851593300
TASK START: Task{ID=250, arrivalTime=61, serviceTime=4} at queue: 14 at time: 14:53:00.851593300
TASK END: Task{ID=586, arrivalTime=59, serviceTime=5} at queue: 16 at time: 14:53:00.867589400
TASK START: Task{ID=252, arrivalTime=61, serviceTime=6} at queue: 16 at time: 14:53:00.867589400
Time = 171
TASK END: Task{ID=856, arrivalTime=59, serviceTime=4} at queue: 17 at time: 14:53:01.847671600
TASK START: Task{ID=308, arrivalTime=61, serviceTime=7} at queue: 17 at time: 14:53:01.847671600
Time = 172
TASK END: Task{ID=117, arrivalTime=59, serviceTime=7} at queue: 6 at time: 14:53:01.925041
TASK START: Task{ID=316, arrivalTime=61, serviceTime=7} at queue: 6 at time: 14:53:01.925041
TASK END: Task{ID=287, arrivalTime=60, serviceTime=4} at queue: 13 at time: 14:53:02.868654800
TASK END: Task{ID=693, arrivalTime=59, serviceTime=7} at queue: 10 at time: 14:53:02.868654800
TASK START: Task{ID=441, arrivalTime=61, serviceTime=7} at queue: 13 at time: 14:53:02.868654800
TASK START: Task{ID=85, arrivalTime=62, serviceTime=7} at queue: 10 at time: 14:53:02.868654800
TASK END: Task{ID=741, arrivalTime=59, serviceTime=6} at queue: 9 at time: 14:53:02.884199700
TASK START: Task{ID=916, arrivalTime=61, serviceTime=6} at queue: 9 at time: 14:53:02.884199700
TASK END: Task{ID=784, arrivalTime=58, serviceTime=8} at queue: 11 at time: 14:53:02.884199700
TASK START: Task{ID=344, arrivalTime=61, serviceTime=4} at queue: 11 at time: 14:53:02.884199700
TASK END: Task{ID=249, arrivalTime=60, serviceTime=4} at queue: 12 at time: 14:53:02.900148300
TASK START: Task{ID=385, arrivalTime=61, serviceTime=7} at queue: 12 at time: 14:53:02.900148300
TASK END: Task{ID=604, arrivalTime=59, serviceTime=7} at queue: 1 at time: 14:53:02.916095800
TASK START: Task{ID=465, arrivalTime=61, serviceTime=3} at queue: 1 at time: 14:53:02.916095800
Time = 173
TASK END: Task{ID=4, arrivalTime=61, serviceTime=3} at queue: 3 at time: 14:53:02.963932500
TASK START: Task{ID=814, arrivalTime=61, serviceTime=4} at queue: 3 at time: 14:53:02.963932500
TASK END: Task{ID=564, arrivalTime=60, serviceTime=5} at queue: 8 at time: 14:53:03.866981800
TASK START: Task{ID=209, arrivalTime=62, serviceTime=5} at queue: 8 at time: 14:53:03.866981800
Time = 174
TASK END: Task{ID=987, arrivalTime=59, serviceTime=6} at queue: 0 at time: 14:53:03.961310700
TASK START: Task{ID=185, arrivalTime=62, serviceTime=6} at queue: 0 at time: 14:53:03.961310700
TASK END: Task{ID=635, arrivalTime=59, serviceTime=8} at queue: 7 at time: 14:53:03.977302100
TASK START: Task{ID=186, arrivalTime=62, serviceTime=5} at queue: 7 at time: 14:53:03.977302100
TASK END: Task{ID=15, arrivalTime=60, serviceTime=7} at queue: 2 at time: 14:53:04.860917700
TASK START: Task{ID=797, arrivalTime=62, serviceTime=4} at queue: 2 at time: 14:53:04.860917700
TASK END: Task{ID=281, arrivalTime=61, serviceTime=4} at queue: 18 at time: 14:53:04.892446300
TASK START: Task{ID=514, arrivalTime=62, serviceTime=8} at queue: 18 at time: 14:53:04.892446300
TASK END: Task{ID=250, arrivalTime=61, serviceTime=4} at queue: 14 at time: 14:53:04.892446300
TASK START: Task{ID=439, arrivalTime=62, serviceTime=7} at queue: 14 at time: 14:53:04.892446300
TASK END: Task{ID=899, arrivalTime=60, serviceTime=5} at queue: 19 at time: 14:53:04.940285900
TASK START: Task{ID=767, arrivalTime=62, serviceTime=6} at queue: 19 at time: 14:53:04.940285900
Time = 175
TASK END: Task{ID=491, arrivalTime=60, serviceTime=7} at queue: 4 at time: 14:53:05.904756300
TASK START: Task{ID=339, arrivalTime=63, serviceTime=3} at queue: 4 at time: 14:53:05.904756300
TASK END: Task{ID=325, arrivalTime=60, serviceTime=7} at queue: 15 at time: 14:53:05.935652800
TASK START: Task{ID=817, arrivalTime=62, serviceTime=8} at queue: 15 at time: 14:53:05.935652800
TASK END: Task{ID=465, arrivalTime=61, serviceTime=3} at queue: 1 at time: 14:53:05.951600900
TASK START: Task{ID=270, arrivalTime=63, serviceTime=7} at queue: 1 at time: 14:53:05.951600900
TASK END: Task{ID=521, arrivalTime=60, serviceTime=7} at queue: 5 at time: 14:53:05.967545600
Time = 176
TASK START: Task{ID=380, arrivalTime=63, serviceTime=4} at queue: 5 at time: 14:53:05.967545600
TASK END: Task{ID=252, arrivalTime=61, serviceTime=6} at queue: 16 at time: 14:53:06.928752500
TASK END: Task{ID=344, arrivalTime=61, serviceTime=4} at queue: 11 at time: 14:53:06.928752500
TASK START: Task{ID=683, arrivalTime=63, serviceTime=8} at queue: 16 at time: 14:53:06.928752500
TASK START: Task{ID=629, arrivalTime=63, serviceTime=8} at queue: 11 at time: 14:53:06.928752500
Time = 177
TASK END: Task{ID=814, arrivalTime=61, serviceTime=4} at queue: 3 at time: 14:53:07.008135
TASK START: Task{ID=897, arrivalTime=63, serviceTime=7} at queue: 3 at time: 14:53:07.008135
Time = 178
TASK END: Task{ID=797, arrivalTime=62, serviceTime=4} at queue: 2 at time: 14:53:08.898736100
TASK START: Task{ID=941, arrivalTime=63, serviceTime=4} at queue: 2 at time: 14:53:08.898736100
TASK END: Task{ID=308, arrivalTime=61, serviceTime=7} at queue: 17 at time: 14:53:08.914683300
TASK END: Task{ID=209, arrivalTime=62, serviceTime=5} at queue: 8 at time: 14:53:08.914683300
TASK START: Task{ID=935, arrivalTime=63, serviceTime=6} at queue: 17 at time: 14:53:08.914683300
TASK START: Task{ID=327, arrivalTime=64, serviceTime=3} at queue: 8 at time: 14:53:08.914683300
TASK END: Task{ID=339, arrivalTime=63, serviceTime=3} at queue: 4 at time: 14:53:08.929632700
TASK START: Task{ID=982, arrivalTime=63, serviceTime=4} at queue: 4 at time: 14:53:08.929632700
TASK END: Task{ID=916, arrivalTime=61, serviceTime=6} at queue: 9 at time: 14:53:08.945582600
TASK START: Task{ID=510, arrivalTime=64, serviceTime=6} at queue: 9 at time: 14:53:08.945582600
Time = 179
TASK END: Task{ID=316, arrivalTime=61, serviceTime=7} at queue: 6 at time: 14:53:08.992493
TASK START: Task{ID=75, arrivalTime=64, serviceTime=7} at queue: 6 at time: 14:53:08.992493
TASK END: Task{ID=186, arrivalTime=62, serviceTime=5} at queue: 7 at time: 14:53:09.023993700
TASK START: Task{ID=227, arrivalTime=64, serviceTime=4} at queue: 7 at time: 14:53:09.023993700
TASK END: Task{ID=441, arrivalTime=61, serviceTime=7} at queue: 13 at time: 14:53:09.926766700
TASK START: Task{ID=556, arrivalTime=64, serviceTime=4} at queue: 13 at time: 14:53:09.926766700
TASK END: Task{ID=85, arrivalTime=62, serviceTime=7} at queue: 10 at time: 14:53:09.942706500
TASK START: Task{ID=675, arrivalTime=64, serviceTime=7} at queue: 10 at time: 14:53:09.942706500
TASK END: Task{ID=385, arrivalTime=61, serviceTime=7} at queue: 12 at time: 14:53:09.974602400
TASK START: Task{ID=515, arrivalTime=64, serviceTime=7} at queue: 12 at time: 14:53:09.974602400
Time = 180
TASK END: Task{ID=380, arrivalTime=63, serviceTime=4} at queue: 5 at time: 14:53:10.005141100
TASK START: Task{ID=651, arrivalTime=64, serviceTime=5} at queue: 5 at time: 14:53:10.005141100
TASK END: Task{ID=185, arrivalTime=62, serviceTime=6} at queue: 0 at time: 14:53:10.021090800
TASK START: Task{ID=573, arrivalTime=64, serviceTime=3} at queue: 0 at time: 14:53:10.021090800
TASK END: Task{ID=767, arrivalTime=62, serviceTime=6} at queue: 19 at time: 14:53:10.998957300
TASK START: Task{ID=708, arrivalTime=64, serviceTime=3} at queue: 19 at time: 14:53:10.998957300
Time = 181
TASK END: Task{ID=327, arrivalTime=64, serviceTime=3} at queue: 8 at time: 14:53:11.927150100
TASK START: Task{ID=484, arrivalTime=65, serviceTime=8} at queue: 8 at time: 14:53:11.927150100
TASK END: Task{ID=439, arrivalTime=62, serviceTime=7} at queue: 14 at time: 14:53:11.959041500
TASK START: Task{ID=238, arrivalTime=65, serviceTime=8} at queue: 14 at time: 14:53:11.959041500
Time = 182
TASK END: Task{ID=941, arrivalTime=63, serviceTime=4} at queue: 2 at time: 14:53:12.933069600
TASK START: Task{ID=760, arrivalTime=65, serviceTime=3} at queue: 2 at time: 14:53:12.933069600
TASK END: Task{ID=982, arrivalTime=63, serviceTime=4} at queue: 4 at time: 14:53:12.964958100
TASK END: Task{ID=514, arrivalTime=62, serviceTime=8} at queue: 18 at time: 14:53:12.964958100
TASK START: Task{ID=778, arrivalTime=65, serviceTime=7} at queue: 4 at time: 14:53:12.964958100
TASK START: Task{ID=505, arrivalTime=65, serviceTime=3} at queue: 18 at time: 14:53:12.964958100
TASK END: Task{ID=270, arrivalTime=63, serviceTime=7} at queue: 1 at time: 14:53:13.012428
TASK START: Task{ID=646, arrivalTime=65, serviceTime=6} at queue: 1 at time: 14:53:13.012428
Time = 183
TASK END: Task{ID=573, arrivalTime=64, serviceTime=3} at queue: 0 at time: 14:53:13.043325
TASK START: Task{ID=524, arrivalTime=65, serviceTime=5} at queue: 0 at time: 14:53:13.043325
TASK END: Task{ID=227, arrivalTime=64, serviceTime=4} at queue: 7 at time: 14:53:13.059270
TASK START: Task{ID=903, arrivalTime=65, serviceTime=5} at queue: 7 at time: 14:53:13.059270
TASK END: Task{ID=556, arrivalTime=64, serviceTime=4} at queue: 13 at time: 14:53:13.957096600
TASK START: Task{ID=40, arrivalTime=66, serviceTime=3} at queue: 13 at time: 14:53:13.957096600
TASK END: Task{ID=817, arrivalTime=62, serviceTime=8} at queue: 15 at time: 14:53:14.004973900
TASK START: Task{ID=311, arrivalTime=66, serviceTime=3} at queue: 15 at time: 14:53:14.004973900
TASK END: Task{ID=708, arrivalTime=64, serviceTime=3} at queue: 19 at time: 14:53:14.020513600
TASK START: Task{ID=468, arrivalTime=66, serviceTime=3} at queue: 19 at time: 14:53:14.020513600
Time = 184
TASK END: Task{ID=897, arrivalTime=63, serviceTime=7} at queue: 3 at time: 14:53:14.067353
TASK START: Task{ID=474, arrivalTime=66, serviceTime=4} at queue: 3 at time: 14:53:14.067353
TASK END: Task{ID=935, arrivalTime=63, serviceTime=6} at queue: 17 at time: 14:53:14.964764200
TASK START: Task{ID=645, arrivalTime=66, serviceTime=8} at queue: 17 at time: 14:53:14.964764200
TASK END: Task{ID=629, arrivalTime=63, serviceTime=8} at queue: 11 at time: 14:53:14.995659500
TASK END: Task{ID=683, arrivalTime=63, serviceTime=8} at queue: 16 at time: 14:53:14.995659500
TASK START: Task{ID=552, arrivalTime=66, serviceTime=7} at queue: 16 at time: 14:53:14.995659500
TASK END: Task{ID=510, arrivalTime=64, serviceTime=6} at queue: 9 at time: 14:53:14.995659500
TASK START: Task{ID=763, arrivalTime=66, serviceTime=8} at queue: 9 at time: 14:53:14.995659500
TASK START: Task{ID=496, arrivalTime=66, serviceTime=3} at queue: 11 at time: 14:53:14.995659500
Time = 185
TASK END: Task{ID=651, arrivalTime=64, serviceTime=5} at queue: 5 at time: 14:53:15.042142700
TASK START: Task{ID=746, arrivalTime=66, serviceTime=6} at queue: 5 at time: 14:53:15.042142700
TASK END: Task{ID=760, arrivalTime=65, serviceTime=3} at queue: 2 at time: 14:53:15.955757800
TASK START: Task{ID=807, arrivalTime=66, serviceTime=4} at queue: 2 at time: 14:53:15.955757800
TASK END: Task{ID=505, arrivalTime=65, serviceTime=3} at queue: 18 at time: 14:53:15.987639100
TASK START: Task{ID=786, arrivalTime=66, serviceTime=4} at queue: 18 at time: 14:53:15.987639100
TASK END: Task{ID=75, arrivalTime=64, serviceTime=7} at queue: 6 at time: 14:53:16.051078200
Time = 186
TASK START: Task{ID=923, arrivalTime=66, serviceTime=5} at queue: 6 at time: 14:53:16.051078200
TASK END: Task{ID=40, arrivalTime=66, serviceTime=3} at queue: 13 at time: 14:53:16.977740800
TASK START: Task{ID=951, arrivalTime=66, serviceTime=5} at queue: 13 at time: 14:53:16.977740800
TASK END: Task{ID=675, arrivalTime=64, serviceTime=7} at queue: 10 at time: 14:53:16.992720100
TASK START: Task{ID=204, arrivalTime=67, serviceTime=8} at queue: 10 at time: 14:53:16.992720100
TASK END: Task{ID=311, arrivalTime=66, serviceTime=3} at queue: 15 at time: 14:53:17.024229200
TASK END: Task{ID=515, arrivalTime=64, serviceTime=7} at queue: 12 at time: 14:53:17.024229200
TASK START: Task{ID=33, arrivalTime=67, serviceTime=5} at queue: 15 at time: 14:53:17.024229200
TASK START: Task{ID=937, arrivalTime=66, serviceTime=4} at queue: 12 at time: 14:53:17.024229200
TASK END: Task{ID=468, arrivalTime=66, serviceTime=3} at queue: 19 at time: 14:53:17.040174700
TASK START: Task{ID=43, arrivalTime=67, serviceTime=3} at queue: 19 at time: 14:53:17.040174700
Time = 187
TASK END: Task{ID=496, arrivalTime=66, serviceTime=3} at queue: 11 at time: 14:53:18.020784600
TASK START: Task{ID=208, arrivalTime=67, serviceTime=6} at queue: 11 at time: 14:53:18.020784600
Time = 188
TASK END: Task{ID=524, arrivalTime=65, serviceTime=5} at queue: 0 at time: 14:53:18.083172800
TASK START: Task{ID=300, arrivalTime=67, serviceTime=6} at queue: 0 at time: 14:53:18.083172800
TASK END: Task{ID=474, arrivalTime=66, serviceTime=4} at queue: 3 at time: 14:53:18.099115200
TASK START: Task{ID=337, arrivalTime=67, serviceTime=7} at queue: 3 at time: 14:53:18.099115200
TASK END: Task{ID=903, arrivalTime=65, serviceTime=5} at queue: 7 at time: 14:53:18.099115200
TASK START: Task{ID=458, arrivalTime=67, serviceTime=3} at queue: 7 at time: 14:53:18.099115200
TASK END: Task{ID=646, arrivalTime=65, serviceTime=6} at queue: 1 at time: 14:53:19.060172
TASK START: Task{ID=485, arrivalTime=67, serviceTime=3} at queue: 1 at time: 14:53:19.060172
Time = 189
TASK END: Task{ID=484, arrivalTime=65, serviceTime=8} at queue: 8 at time: 14:53:19.992776400
TASK END: Task{ID=807, arrivalTime=66, serviceTime=4} at queue: 2 at time: 14:53:19.992776400
TASK START: Task{ID=91, arrivalTime=68, serviceTime=3} at queue: 8 at time: 14:53:19.992776400
TASK START: Task{ID=928, arrivalTime=67, serviceTime=7} at queue: 2 at time: 14:53:19.992776400
TASK END: Task{ID=778, arrivalTime=65, serviceTime=7} at queue: 4 at time: 14:53:20.024706900
TASK END: Task{ID=238, arrivalTime=65, serviceTime=8} at queue: 14 at time: 14:53:20.024706900
TASK START: Task{ID=988, arrivalTime=67, serviceTime=8} at queue: 4 at time: 14:53:20.024706900
TASK START: Task{ID=630, arrivalTime=67, serviceTime=7} at queue: 14 at time: 14:53:20.024706900
TASK END: Task{ID=786, arrivalTime=66, serviceTime=4} at queue: 18 at time: 14:53:20.024706900
TASK START: Task{ID=789, arrivalTime=67, serviceTime=7} at queue: 18 at time: 14:53:20.024706900
TASK END: Task{ID=43, arrivalTime=67, serviceTime=3} at queue: 19 at time: 14:53:20.072152100
TASK START: Task{ID=905, arrivalTime=67, serviceTime=7} at queue: 19 at time: 14:53:20.072152100
Time = 190
TASK END: Task{ID=937, arrivalTime=66, serviceTime=4} at queue: 12 at time: 14:53:21.068356800
TASK START: Task{ID=476, arrivalTime=68, serviceTime=3} at queue: 12 at time: 14:53:21.068356800
TASK END: Task{ID=746, arrivalTime=66, serviceTime=6} at queue: 5 at time: 14:53:21.099291300
Time = 191
TASK END: Task{ID=923, arrivalTime=66, serviceTime=5} at queue: 6 at time: 14:53:21.099291300
TASK START: Task{ID=554, arrivalTime=68, serviceTime=3} at queue: 5 at time: 14:53:21.099291300
TASK START: Task{ID=578, arrivalTime=68, serviceTime=8} at queue: 6 at time: 14:53:21.099291300
TASK END: Task{ID=458, arrivalTime=67, serviceTime=3} at queue: 7 at time: 14:53:21.131231800
TASK START: Task{ID=742, arrivalTime=68, serviceTime=4} at queue: 7 at time: 14:53:21.131231800
TASK END: Task{ID=951, arrivalTime=66, serviceTime=5} at queue: 13 at time: 14:53:22.032930300
TASK START: Task{ID=910, arrivalTime=68, serviceTime=8} at queue: 13 at time: 14:53:22.032930300
TASK END: Task{ID=552, arrivalTime=66, serviceTime=7} at queue: 16 at time: 14:53:22.064385800
TASK START: Task{ID=976, arrivalTime=68, serviceTime=7} at queue: 16 at time: 14:53:22.064385800
TASK END: Task{ID=33, arrivalTime=67, serviceTime=5} at queue: 15 at time: 14:53:22.079332300
